usage_id,customer_id,month,data_used_gb,calls_minutes,texts_sent,revenue
U0000508,VZ000278,2024-01,31.05,1447,2028,40
U0000509,VZ000074,2024-01,40.23,1272,2067,45
U0000510,VZ000414,2024-01,27.73,1237,3664,40
U0000511,VZ000070,2024-01,7.5,1837,4474,40
U0000512,VZ000011,2024-01,58.03,1849,2853,55
U0000513,VZ000450,2024-01,3.29,137,4422,45
U0000514,VZ000022,2024-01,1.15,1390,4959,70
U0000515,VZ000205,2024-01,29.75,959,3204,70
U0000516,VZ000351,2024-01,2.32,1548,1555,55
U0000517,VZ000143,2024-01,22.59,950,3462,70
U0000518,VZ000032,2024-01,4.76,1889,3161,55
U0000519,VZ000007,2024-01,10.96,1323,2715,70
U0000520,VZ000167,2024-01,57.57,1122,646,55
U0000521,VZ000002,2024-01,51.69,1762,3783,40
U0000522,VZ000294,2024-01,3.64,910,1241,40
U0000523,VZ000109,2024-01,54.5,1400,1804,40
U0000524,VZ000383,2024-01,54.58,663,3361,55
U0000525,VZ000115,2024-01,13.27,1176,4581,55
U0000526,VZ000137,2024-01,4.96,136,2877,45
U0000527,VZ000465,2024-01,2.86,1423,4799,45
U0000528,VZ000400,2024-01,17.58,962,4716,70
U0000529,VZ000320,2024-01,48.1,1192,3452,40
U0000530,VZ000066,2024-01,8.41,1550,3070,70
U0000531,VZ000178,2024-01,24.61,682,4548,40
U0000532,VZ000107,2024-01,58.48,1524,4408,40
U0000533,VZ000028,2024-01,49.32,1513,3437,45
U0000534,VZ000387,2024-01,40.41,151,4345,70
U0000535,VZ000047,2024-01,28.37,1625,3486,40
U0000536,VZ000150,2024-01,5.54,1728,1476,70
U0000537,VZ000472,2024-01,21.14,1668,2980,40
U0000538,VZ000417,2024-01,25.44,1374,1567,70
U0000539,VZ000464,2024-01,47.71,637,808,45
U0000540,VZ000113,2024-01,56.61,1943,1411,40
U0000541,VZ000457,2024-01,13.02,1245,1509,45
U0000542,VZ000249,2024-01,16.07,624,4287,55
U0000543,VZ000347,2024-01,28.69,1131,2164,70
U0000544,VZ000104,2024-01,14.42,1198,1381,55
U0000545,VZ000397,2024-01,31.98,569,2012,45
U0000546,VZ000438,2024-01,21.28,1398,1601,40
U0000547,VZ000430,2024-01,58.11,1286,4314,55
U0000548,VZ000190,2024-01,36.81,1785,1736,45
U0000549,VZ000315,2024-01,16.11,917,2848,45
U0000550,VZ000287,2024-01,13.92,674,2814,40
U0000551,VZ000138,2024-01,47.57,1734,2513,45
U0000552,VZ000060,2024-01,35.1,953,4783,45
U0000553,VZ000056,2024-01,10.03,861,4696,70
U0000554,VZ000176,2024-01,9.07,1263,2700,45
U0000555,VZ000432,2024-01,26.49,160,1841,70
U0000556,VZ000180,2024-01,19.43,484,2545,70
U0000557,VZ000201,2024-01,36.94,1051,2947,40
U0000558,VZ000224,2024-01,30.68,1616,4331,55
U0000559,VZ000244,2024-01,17.16,1041,2045,45
U0000560,VZ000226,2024-01,45.42,1860,4910,40
U0000561,VZ000445,2024-01,32.4,1454,4192,55
U0000562,VZ000493,2024-01,3.23,227,1910,70
U0000563,VZ000471,2024-01,1.62,307,3039,55
U0000564,VZ000118,2024-01,21.39,209,3023,40
U0000565,VZ000217,2024-01,54.9,1246,3753,45
U0000566,VZ000241,2024-01,35.74,1629,3543,40
U0000567,VZ000110,2024-01,34.83,690,2316,70
U0000568,VZ000159,2024-01,3.4,443,4856,55
U0000569,VZ000385,2024-01,59.57,1559,4862,70
U0000570,VZ000409,2024-01,51.73,292,4657,70
U0000571,VZ000148,2024-01,26.17,1379,3981,45
U0000572,VZ000029,2024-01,13.25,472,3684,55
U0000573,VZ000420,2024-01,2.3,1014,3678,45
U0000574,VZ000207,2024-01,2.64,396,3074,45
U0000575,VZ000037,2024-01,48.55,1792,656,70
U0000576,VZ000341,2024-01,3.22,1240,2987,55
U0000577,VZ000254,2024-01,46.28,1595,965,70
U0000578,VZ000218,2024-01,3.82,263,2733,70
U0000579,VZ000242,2024-01,17.54,1390,1970,40
U0000580,VZ000500,2024-01,29.29,1567,3359,55
U0000581,VZ000338,2024-01,30.15,1254,4673,40
U0000582,VZ000308,2024-01,59.02,383,4400,45
U0000583,VZ000275,2024-01,4.49,764,4629,40
U0000584,VZ000488,2024-01,20.89,995,1203,55
U0000585,VZ000475,2024-01,49.7,856,2560,40
U0000586,VZ000142,2024-01,43.95,1509,3882,45
U0000587,VZ000268,2024-01,20.15,515,3542,45
U0000588,VZ000411,2024-01,24.69,1496,4954,40
U0000589,VZ000416,2024-01,34.54,698,4775,40
U0000590,VZ000478,2024-01,16.12,1976,4679,45
U0000591,VZ000311,2024-01,46.05,240,2978,70
U0000592,VZ000211,2024-01,40.86,780,1007,40
U0000593,VZ000084,2024-01,30.83,1137,2009,70
U0000594,VZ000156,2024-01,22.45,395,3979,45
U0000595,VZ000316,2024-01,46.08,440,685,55
U0000596,VZ000303,2024-01,8.97,1888,591,45
U0000597,VZ000442,2024-01,33.29,877,970,45
U0000598,VZ000326,2024-01,14.01,1428,4468,40
U0000599,VZ000030,2024-01,35.49,1358,1746,55
U0000600,VZ000376,2024-01,38.14,1739,3437,40
U0000601,VZ000305,2024-01,36.71,1881,1405,70
U0000602,VZ000443,2024-01,7.62,1427,1920,40
U0000603,VZ000468,2024-01,43.08,243,602,40
U0000604,VZ000034,2024-01,56.85,447,3713,70
U0000605,VZ000089,2024-01,55.31,112,4833,70
U0000606,VZ000016,2024-01,54.51,593,3448,45
U0000607,VZ000259,2024-01,48.13,444,4918,55
U0000608,VZ000261,2024-01,13.88,1546,4313,45
U0000609,VZ000090,2024-01,3.64,497,4237,70
U0000610,VZ000103,2024-01,46.87,324,4958,40
U0000611,VZ000272,2024-01,51.08,1512,2430,45
U0000612,VZ000363,2024-01,3.57,1938,3693,55
U0000613,VZ000145,2024-01,18.7,1650,3269,40
U0000614,VZ000237,2024-01,2.13,1751,1119,40
U0000615,VZ000463,2024-01,33.62,672,3349,55
U0000616,VZ000193,2024-01,14.36,774,1344,45
U0000617,VZ000246,2024-01,32.59,765,3458,40
U0000618,VZ000391,2024-01,51.6,1220,1941,70
U0000619,VZ000410,2024-01,3.61,1112,3500,55
U0000620,VZ000292,2024-01,4.96,851,2379,45
U0000621,VZ000035,2024-01,17.45,119,537,55
U0000622,VZ000083,2024-01,49.66,560,2879,55
U0000623,VZ000497,2024-01,55.79,820,4714,45
U0000624,VZ000092,2024-01,20.74,416,897,45
U0000625,VZ000262,2024-01,20.94,418,1122,55
U0000626,VZ000490,2024-01,4.14,1104,4088,45
U0000627,VZ000117,2024-01,23.92,1980,3762,70
U0000628,VZ000154,2024-01,49.55,130,4336,40
U0000629,VZ000057,2024-01,46.57,1254,2693,45
U0000630,VZ000128,2024-01,30.62,1481,1147,45
U0000631,VZ000172,2024-01,10.33,542,3561,45
U0000632,VZ000367,2024-01,35.5,1291,4521,45
U0000633,VZ000386,2024-01,18.54,1291,2949,45
U0000634,VZ000394,2024-01,13.82,1041,848,55
U0000635,VZ000453,2024-01,22.63,1899,1473,70
U0000636,VZ000223,2024-01,43.64,1912,2508,55
U0000637,VZ000452,2024-01,45.54,1929,4280,45
U0000638,VZ000252,2024-01,18.22,1301,2225,40
U0000639,VZ000009,2024-01,10.05,1681,2152,45
U0000640,VZ000408,2024-01,43.78,912,3646,45
U0000641,VZ000289,2024-01,53.04,927,3403,55
U0000642,VZ000006,2024-01,23.57,1304,2625,55
U0000643,VZ000425,2024-01,32.36,327,1664,45
U0000644,VZ000357,2024-01,1.54,1091,4449,55
U0000645,VZ000079,2024-01,9.71,378,946,70
U0000646,VZ000247,2024-01,53.59,524,2767,55
U0000647,VZ000141,2024-01,55.12,554,4376,45
U0000648,VZ000149,2024-01,58.65,1496,4118,70
U0000649,VZ000370,2024-01,25.14,1613,4531,55
U0000650,VZ000288,2024-01,7.99,1345,1098,45
U0000651,VZ000043,2024-01,5.27,619,3916,40
U0000652,VZ000250,2024-01,53.65,674,3280,40
U0000653,VZ000040,2024-01,28.43,652,4802,70
U0000654,VZ000052,2024-01,34.29,1107,1462,45
U0000655,VZ000328,2024-01,24.95,1707,3324,55
U0000656,VZ000299,2024-01,6.48,569,1887,45
U0000657,VZ000302,2024-01,42.48,1700,1809,40
U0000658,VZ000279,2024-01,25.35,1502,1883,40
U0000659,VZ000196,2024-01,59.65,542,2510,45
U0000660,VZ000264,2024-01,19.29,587,3794,40
U0000661,VZ000024,2024-01,17.13,1609,2629,40
U0000662,VZ000336,2024-01,2.1,1862,921,45
U0000663,VZ000049,2024-01,50.19,964,2897,55
U0000664,VZ000359,2024-01,49.89,995,3770,40
U0000665,VZ000229,2024-01,52.34,1492,1838,45
U0000666,VZ000456,2024-01,2.92,680,3461,55
U0000667,VZ000169,2024-01,9.98,1386,3397,55
U0000668,VZ000053,2024-01,51.47,299,4003,55
U0000669,VZ000233,2024-01,24.74,220,562,45
U0000670,VZ000075,2024-01,56.99,1700,704,40
U0000671,VZ000200,2024-01,21.42,1382,2244,45
U0000672,VZ000314,2024-01,39.79,256,4503,70
U0000673,VZ000101,2024-01,37.58,523,4544,45
U0000674,VZ000192,2024-01,43.53,1869,2143,45
U0000675,VZ000307,2024-01,11.14,822,924,45
U0000676,VZ000461,2024-01,47.7,494,3948,45
U0000677,VZ000422,2024-01,28.36,510,1464,55
U0000678,VZ000023,2024-01,46.13,568,2192,40
U0000679,VZ000491,2024-01,6.35,1987,838,55
U0000680,VZ000164,2024-01,49.58,525,2511,55
U0000681,VZ000063,2024-01,23.05,288,1404,40
U0000682,VZ000470,2024-01,58.81,362,1122,55
U0000683,VZ000423,2024-01,51.86,1077,845,40
U0000684,VZ000071,2024-01,55.11,1872,2283,40
U0000685,VZ000005,2024-01,8.73,1002,3003,55
U0000686,VZ000396,2024-01,42.45,782,1753,45
U0000687,VZ000494,2024-01,19.7,1658,899,45
U0000688,VZ000355,2024-01,27.66,626,946,40
U0000689,VZ000257,2024-01,15.63,1986,572,45
U0000690,VZ000352,2024-01,23.99,442,1598,45
U0000691,VZ000301,2024-01,42.76,538,4316,45
U0000692,VZ000163,2024-01,32.14,167,4539,45
U0000693,VZ000393,2024-01,48.4,1853,3739,45
U0000694,VZ000323,2024-01,23.56,1232,2462,40
U0000695,VZ000174,2024-01,16.34,1121,919,70
U0000696,VZ000361,2024-01,33.45,436,3284,70
U0000697,VZ000358,2024-01,34.45,1307,2895,40
U0000698,VZ000364,2024-01,14.91,271,4712,45
U0000699,VZ000349,2024-01,14.44,1800,3512,45
U0000700,VZ000266,2024-01,24.41,424,4408,55
U0000701,VZ000151,2024-01,30.7,1053,735,40
U0000702,VZ000020,2024-01,11.61,1546,2236,40
U0000703,VZ000398,2024-01,11.2,1564,4984,45
U0000704,VZ000342,2024-01,14.34,1476,2999,40
U0000705,VZ000448,2024-01,17.44,1887,2252,40
U0000706,VZ000324,2024-01,6.09,595,3172,70
U0000707,VZ000348,2024-01,53.66,1311,2056,45
U0000708,VZ000225,2024-01,58.66,1324,1403,70
U0000709,VZ000265,2024-01,18.3,1798,954,40
U0000710,VZ000263,2024-01,18.7,1323,4316,55
U0000711,VZ000227,2024-01,50.55,612,1829,40
U0000712,VZ000329,2024-01,59.55,711,2878,40
U0000713,VZ000337,2024-01,33.71,1543,4880,70
U0000714,VZ000404,2024-01,25.94,1078,4798,70
U0000715,VZ000072,2024-01,55.99,342,576,45
U0000716,VZ000181,2024-01,10.6,1942,3375,45
U0000717,VZ000033,2024-01,8.75,688,2773,55
U0000718,VZ000388,2024-01,20.23,1960,3861,70
U0000719,VZ000111,2024-01,8.43,904,4084,70
U0000720,VZ000048,2024-01,35.88,1174,2638,70
U0000721,VZ000492,2024-01,52.45,278,3624,55
U0000722,VZ000343,2024-01,28.83,946,1840,45
U0000723,VZ000208,2024-01,17.3,858,3288,55
U0000724,VZ000429,2024-01,42.56,873,3195,45
U0000725,VZ000436,2024-01,50.88,1767,1382,45
U0000726,VZ000004,2024-01,29.89,1253,4577,45
U0000727,VZ000377,2024-01,43.44,1519,2547,55
U0000728,VZ000220,2024-01,56.49,1252,1308,70
U0000729,VZ000230,2024-01,37.03,944,883,70
U0000730,VZ000277,2024-01,15.42,1895,3447,40
U0000731,VZ000304,2024-01,37.45,520,4479,70
U0000732,VZ000384,2024-01,33.11,831,3330,70
U0000733,VZ000300,2024-01,14.86,1426,4572,70
U0000734,VZ000282,2024-01,51.35,520,2801,55
U0000735,VZ000026,2024-01,33.36,713,1787,40
U0000736,VZ000129,2024-01,30.08,389,3420,45
U0000737,VZ000267,2024-01,23.47,1137,3348,40
U0000738,VZ000018,2024-01,48.81,1417,509,40
U0000739,VZ000415,2024-01,10.12,1417,884,45
U0000740,VZ000108,2024-01,38.71,663,2463,70
U0000741,VZ000424,2024-01,43.57,774,2295,40
U0000742,VZ000381,2024-01,33.75,1098,2744,45
U0000743,VZ000245,2024-01,8.03,959,4013,45
U0000744,VZ000405,2024-01,4.76,1621,3087,70
U0000745,VZ000296,2024-01,14.75,1992,4394,55
U0000746,VZ000234,2024-01,52.01,518,1745,55
U0000747,VZ000162,2024-01,11.51,1700,1282,70
U0000748,VZ000476,2024-01,5.98,821,3121,55
U0000749,VZ000402,2024-01,38.03,635,4443,55
U0000750,VZ000222,2024-01,51.73,657,3798,70
U0000751,VZ000126,2024-01,59.1,1598,2352,40
U0000752,VZ000451,2024-01,50.74,1916,2917,45
U0000753,VZ000379,2024-01,23.86,669,1040,55
U0000754,VZ000061,2024-01,51.75,1544,697,70
U0000755,VZ000371,2024-01,18.14,1349,2173,40
U0000756,VZ000401,2024-01,50.98,320,1014,70
U0000757,VZ000091,2024-01,45.38,1321,4510,40
U0000758,VZ000444,2024-01,24.5,888,3138,45
U0000759,VZ000170,2024-01,53.92,1975,2638,45
U0000760,VZ000027,2024-01,20.17,940,738,55
U0000761,VZ000131,2024-01,13.2,936,2950,70
U0000762,VZ000152,2024-01,37.04,1279,2332,45
U0000763,VZ000120,2024-01,1.56,600,1437,70
U0000764,VZ000407,2024-01,7.01,1141,4057,55
U0000765,VZ000365,2024-01,17.64,1264,1467,45
U0000766,VZ000187,2024-01,39.87,241,2545,45
U0000767,VZ000496,2024-01,56.66,921,2473,55
U0000768,VZ000293,2024-01,58.72,829,1698,55
U0000769,VZ000454,2024-01,25.46,1728,2282,40
U0000770,VZ000221,2024-01,57.81,562,3506,55
U0000771,VZ000390,2024-01,32.36,896,2021,40
U0000772,VZ000062,2024-01,33.03,1648,4502,55
U0000773,VZ000380,2024-01,58.53,1914,2665,70
U0000774,VZ000440,2024-01,56.33,1577,502,45
U0000775,VZ000318,2024-01,11.47,1134,3010,45
U0000776,VZ000124,2024-01,48.43,1251,2030,70
U0000777,VZ000094,2024-01,49.55,1168,2051,70
U0000778,VZ000112,2024-01,53.5,1258,4010,55
U0000779,VZ000042,2024-01,21.96,1884,3654,40
U0000780,VZ000340,2024-01,48.0,1324,3488,45
U0000781,VZ000168,2024-01,5.67,297,3608,45
U0000782,VZ000487,2024-01,5.59,899,3344,70
U0000783,VZ000455,2024-01,8.52,1929,4662,45
U0000784,VZ000086,2024-01,48.98,942,4611,55
U0000785,VZ000228,2024-01,6.33,1840,4328,55
U0000786,VZ000069,2024-01,37.87,1956,4989,45
U0000787,VZ000019,2024-01,28.25,1520,3209,45
U0000788,VZ000186,2024-01,34.65,1887,2545,40
U0000789,VZ000155,2024-01,56.97,897,726,70
U0000790,VZ000350,2024-01,54.58,440,3138,70
U0000791,VZ000446,2024-01,31.27,215,1219,55
U0000792,VZ000236,2024-01,55.74,1948,4083,70
U0000793,VZ000460,2024-01,31.16,1311,3204,40
U0000794,VZ000486,2024-01,44.58,1560,4549,55
U0000795,VZ000099,2024-01,11.9,472,913,45
U0000796,VZ000021,2024-01,16.97,715,3778,70
U0000797,VZ000310,2024-01,57.33,1143,3368,40
U0000798,VZ000173,2024-01,14.73,214,4283,40
U0000799,VZ000065,2024-01,48.15,836,2897,55
U0000800,VZ000249,2024-03,50.45,495,640,55
U0000801,VZ000487,2024-03,29.01,1122,3437,70
U0000802,VZ000168,2024-03,30.66,510,2245,45
U0000803,VZ000045,2024-03,36.72,517,1617,45
U0000804,VZ000426,2024-03,15.79,1445,4429,70
U0000805,VZ000244,2024-03,52.78,1294,4833,45
U0000806,VZ000307,2024-03,5.26,1817,1389,45
U0000807,VZ000398,2024-03,19.84,553,3896,45
U0000808,VZ000370,2024-03,48.37,284,3971,55
U0000809,VZ000389,2024-03,46.34,261,4822,70
U0000810,VZ000190,2024-03,44.75,627,622,45
U0000811,VZ000217,2024-03,40.26,1437,2459,45
U0000812,VZ000349,2024-03,13.82,1702,3306,45
U0000813,VZ000144,2024-03,48.1,730,3139,45
U0000814,VZ000388,2024-03,35.28,209,1782,70
U0000815,VZ000318,2024-03,43.9,1277,3616,45
U0000816,VZ000110,2024-03,14.5,1960,2057,70
U0000817,VZ000401,2024-03,28.11,561,3493,70
U0000818,VZ000454,2024-03,16.05,1546,4370,40
U0000819,VZ000268,2024-03,53.46,1824,3572,45
U0000820,VZ000028,2024-03,43.17,1392,1022,45
U0000821,VZ000163,2024-03,36.83,1010,1155,45
U0000822,VZ000374,2024-03,42.77,1568,1922,70
U0000823,VZ000031,2024-03,47.17,880,636,55
U0000824,VZ000145,2024-03,57.11,1207,2372,40
U0000825,VZ000258,2024-03,1.95,1056,2556,40
U0000826,VZ000397,2024-03,17.98,1392,2751,45
U0000827,VZ000160,2024-03,49.57,1707,3801,40
U0000828,VZ000347,2024-03,56.9,1855,3793,70
U0000829,VZ000320,2024-03,28.86,430,1873,40
U0000830,VZ000096,2024-03,56.67,424,3234,70
U0000831,VZ000073,2024-03,40.44,966,3701,45
U0000832,VZ000208,2024-03,36.41,1984,2636,55
U0000833,VZ000350,2024-03,56.33,497,2033,70
U0000834,VZ000344,2024-03,29.24,594,3589,70
U0000835,VZ000311,2024-03,33.15,866,512,70
U0000836,VZ000275,2024-03,24.26,1984,4095,40
U0000837,VZ000316,2024-03,11.14,259,4089,55
U0000838,VZ000146,2024-03,27.87,1888,3044,40
U0000839,VZ000332,2024-03,54.96,185,2189,55
U0000840,VZ000212,2024-03,32.77,1067,4858,40
U0000841,VZ000058,2024-03,41.65,1483,1043,40
U0000842,VZ000237,2024-03,30.15,1028,3048,40
U0000843,VZ000422,2024-03,39.34,971,2083,55
U0000844,VZ000192,2024-03,52.54,477,2185,45
U0000845,VZ000288,2024-03,55.04,1962,2029,45
U0000846,VZ000039,2024-03,54.91,422,4383,70
U0000847,VZ000095,2024-03,15.42,849,3261,55
U0000848,VZ000131,2024-03,35.04,484,2902,70
U0000849,VZ000070,2024-03,23.62,1722,804,40
U0000850,VZ000242,2024-03,3.43,1370,2270,40
U0000851,VZ000041,2024-03,18.6,443,1554,55
U0000852,VZ000499,2024-03,52.37,126,3202,70
U0000853,VZ000489,2024-03,49.32,1792,4262,70
U0000854,VZ000009,2024-03,59.19,1211,3429,45
U0000855,VZ000204,2024-03,26.25,1068,1961,70
U0000856,VZ000341,2024-03,54.21,1722,804,55
U0000857,VZ000091,2024-03,24.28,678,1335,40
U0000858,VZ000466,2024-03,23.04,1493,3177,70
U0000859,VZ000438,2024-03,46.62,1518,712,40
U0000860,VZ000429,2024-03,19.88,1069,1097,45
U0000861,VZ000191,2024-03,29.12,362,4544,55
U0000862,VZ000338,2024-03,43.77,1799,4336,40
U0000863,VZ000369,2024-03,43.49,1279,4498,55
U0000864,VZ000178,2024-03,7.82,248,2992,40
U0000865,VZ000228,2024-03,59.57,345,3896,55
U0000866,VZ000057,2024-03,13.42,1323,773,45
U0000867,VZ000164,2024-03,45.87,843,1110,55
U0000868,VZ000260,2024-03,21.71,1573,4747,55
U0000869,VZ000413,2024-03,46.23,1156,681,55
U0000870,VZ000102,2024-03,15.46,768,1134,70
U0000871,VZ000098,2024-03,41.64,458,1710,70
U0000872,VZ000198,2024-03,53.91,1247,1348,70
U0000873,VZ000421,2024-03,12.09,284,3422,40
U0000874,VZ000412,2024-03,36.45,111,3786,40
U0000875,VZ000011,2024-03,39.11,443,1791,55
U0000876,VZ000004,2024-03,18.35,1324,719,45
U0000877,VZ000340,2024-03,31.92,812,1863,45
U0000878,VZ000464,2024-03,28.79,441,1358,45
U0000879,VZ000236,2024-03,37.37,1581,609,70
U0000880,VZ000003,2024-03,56.1,1939,2690,40
U0000881,VZ000251,2024-03,49.72,1733,4608,40
U0000882,VZ000232,2024-03,11.35,956,2733,70
U0000883,VZ000446,2024-03,23.54,1111,2457,55
U0000884,VZ000086,2024-03,53.34,1755,2456,55
U0000885,VZ000432,2024-03,15.44,754,3370,70
U0000886,VZ000403,2024-03,45.07,740,4471,70
U0000887,VZ000419,2024-03,49.0,1883,2445,40
U0000888,VZ000081,2024-03,40.94,1248,1642,45
U0000889,VZ000069,2024-03,34.34,1865,1155,45
U0000890,VZ000111,2024-03,3.92,697,553,70
U0000891,VZ000488,2024-03,48.26,1791,1751,55
U0000892,VZ000194,2024-03,57.79,994,4394,55
U0000893,VZ000136,2024-03,6.73,505,1948,45
U0000894,VZ000365,2024-03,22.29,185,2725,45
U0000895,VZ000461,2024-03,2.52,1939,1942,45
U0000896,VZ000418,2024-03,21.82,280,3216,70
U0000897,VZ000084,2024-03,18.22,778,1215,70
U0000898,VZ000219,2024-03,50.82,634,2516,45
U0000899,VZ000353,2024-03,47.08,890,992,55
U0000900,VZ000177,2024-03,20.81,1892,3535,45
U0000901,VZ000216,2024-03,17.35,1090,2807,70
U0000902,VZ000187,2024-03,10.0,834,3619,45
U0000903,VZ000143,2024-03,24.77,981,1883,70
U0000904,VZ000196,2024-03,24.12,786,4298,45
U0000905,VZ000485,2024-03,54.28,826,3262,45
U0000906,VZ000071,2024-03,39.39,937,3776,40
U0000907,VZ000125,2024-03,50.26,1569,2185,45
U0000908,VZ000358,2024-03,50.98,1834,4018,40
U0000909,VZ000456,2024-03,33.34,1773,4871,55
U0000910,VZ000431,2024-03,21.24,1713,4532,40
U0000911,VZ000206,2024-03,43.67,577,594,70
U0000912,VZ000285,2024-03,20.3,1513,4335,55
U0000913,VZ000290,2024-03,2.32,1863,2794,55
U0000914,VZ000406,2024-03,6.73,701,2434,40
U0000915,VZ000280,2024-03,42.31,842,827,55
U0000916,VZ000088,2024-03,14.91,1083,3771,70
U0000917,VZ000331,2024-03,5.15,1863,1550,45
U0000918,VZ000343,2024-03,29.71,628,3368,45
U0000919,VZ000346,2024-03,23.79,1984,3132,40
U0000920,VZ000270,2024-03,10.55,1006,2647,40
U0000921,VZ000351,2024-03,21.48,1764,757,55
U0000922,VZ000133,2024-03,11.18,119,2454,45
U0000923,VZ000256,2024-03,9.65,973,4355,70
U0000924,VZ000112,2024-03,58.76,1926,3826,55
U0000925,VZ000317,2024-03,59.17,738,4451,70
U0000926,VZ000483,2024-03,46.79,1728,3474,55
U0000927,VZ000021,2024-03,40.31,629,809,70
U0000928,VZ000238,2024-03,38.5,1434,2740,45
U0000929,VZ000167,2024-03,21.91,1151,2164,55
U0000930,VZ000065,2024-03,10.5,1022,2607,55
U0000931,VZ000400,2024-03,21.54,609,644,70
U0000932,VZ000334,2024-03,32.56,1714,3643,45
U0000933,VZ000459,2024-03,14.39,545,1108,70
U0000934,VZ000250,2024-03,17.69,766,1710,40
U0000935,VZ000301,2024-03,38.76,1594,1318,45
U0000936,VZ000453,2024-03,25.85,617,1815,70
U0000937,VZ000390,2024-03,18.12,1771,2880,40
U0000938,VZ000176,2024-03,51.05,520,1688,45
U0000939,VZ000324,2024-03,41.41,803,2611,70
U0000940,VZ000171,2024-03,32.06,1783,1729,45
U0000941,VZ000120,2024-03,22.99,237,2388,70
U0000942,VZ000255,2024-03,17.3,423,2221,55
U0000943,VZ000304,2024-03,13.94,227,4455,70
U0000944,VZ000475,2024-03,34.52,449,3280,40
U0000945,VZ000108,2024-03,25.31,1064,2836,70
U0000946,VZ000225,2024-03,50.64,491,1673,70
U0000947,VZ000121,2024-03,38.36,918,3507,45
U0000948,VZ000184,2024-03,45.26,1545,1670,45
U0000949,VZ000289,2024-03,47.92,1820,4833,55
U0000950,VZ000233,2024-03,53.34,1913,1003,45
U0000951,VZ000066,2024-03,27.48,1758,3808,70
U0000952,VZ000068,2024-03,51.8,962,1560,40
U0000953,VZ000035,2024-03,31.61,1550,1207,55
U0000954,VZ000193,2024-03,57.96,1840,685,45
U0000955,VZ000447,2024-03,29.52,1048,618,40
U0000956,VZ000439,2024-03,57.81,1164,1938,70
U0000957,VZ000089,2024-03,37.96,444,4632,70
U0000958,VZ000411,2024-03,12.04,235,3986,40
U0000959,VZ000342,2024-03,43.39,896,1727,40
U0000960,VZ000179,2024-03,29.97,976,3485,70
U0000961,VZ000326,2024-03,45.86,1386,2348,40
U0000962,VZ000079,2024-03,8.16,219,4745,70
U0000963,VZ000038,2024-03,42.66,1354,520,40
U0000964,VZ000337,2024-03,35.23,699,3712,70
U0000965,VZ000490,2024-03,5.0,905,2453,45
U0000966,VZ000399,2024-03,7.99,905,2400,45
U0000967,VZ000149,2024-03,29.68,1627,2372,70
U0000968,VZ000263,2024-03,52.35,532,4541,55
U0000969,VZ000215,2024-03,44.3,1271,1924,55
U0000970,VZ000227,2024-03,45.82,169,4893,40
U0000971,VZ000007,2024-03,51.36,841,4377,70
U0000972,VZ000327,2024-03,37.59,248,4063,45
U0000973,VZ000357,2024-03,19.68,377,800,55
U0000974,VZ000246,2024-03,33.55,574,983,40
U0000975,VZ000498,2024-03,58.98,575,4186,45
U0000976,VZ000006,2024-03,55.47,1223,1313,55
U0000977,VZ000480,2024-03,45.7,1976,3651,40
U0000978,VZ000252,2024-03,47.38,1121,1203,40
U0000979,VZ000364,2024-03,13.13,430,2336,45
U0000980,VZ000299,2024-03,21.31,1725,2612,45
U0000981,VZ000115,2024-03,7.3,1409,3411,55
U0000982,VZ000159,2024-03,24.12,779,3073,55
U0000983,VZ000298,2024-03,22.3,421,4572,55
U0000984,VZ000321,2024-03,5.61,1519,3397,40
U0000985,VZ000077,2024-03,4.6,990,4169,40
U0000986,VZ000046,2024-03,27.51,1764,1600,40
U0000987,VZ000293,2024-03,30.04,1048,2737,55
U0000988,VZ000078,2024-03,17.3,1915,673,55
U0000989,VZ000220,2024-03,5.27,1627,4787,70
U0000990,VZ000138,2024-03,43.01,1397,530,45
U0000991,VZ000240,2024-03,18.35,460,3538,55
U0000992,VZ000105,2024-03,34.37,1660,705,40
U0000993,VZ000017,2024-03,27.54,583,3514,70
U0000994,VZ000139,2024-03,2.45,1154,667,70
U0000995,VZ000134,2024-03,20.68,1955,958,55
U0000996,VZ000053,2024-03,18.26,1863,4275,55
U0000997,VZ000441,2024-03,38.97,1172,1326,55
U0000998,VZ000020,2024-03,48.43,1788,2304,40
U0000999,VZ000188,2024-03,42.38,1460,3244,45
U0001000,VZ000269,2024-03,10.93,357,979,70
U0001001,VZ000218,2024-03,22.34,743,1642,70
U0001002,VZ000008,2024-03,47.12,739,4705,70
U0001003,VZ000162,2024-03,18.65,1011,2244,70
U0001004,VZ000165,2024-03,5.41,218,4725,40
U0001005,VZ000080,2024-03,9.94,511,1079,70
U0001006,VZ000462,2024-03,20.62,1652,2077,45
U0001007,VZ000442,2024-03,39.87,1266,877,45
U0001008,VZ000315,2024-03,47.62,1170,1356,45
U0001009,VZ000180,2024-03,1.24,1581,4885,70
U0001010,VZ000049,2024-03,22.78,1059,2721,55
U0001011,VZ000026,2024-03,22.8,897,4263,40
U0001012,VZ000210,2024-03,31.45,717,2030,45
U0001013,VZ000302,2024-03,43.87,106,4966,40
U0001014,VZ000221,2024-03,53.92,1552,3596,55
U0001015,VZ000060,2024-03,57.22,1201,1790,45
U0001016,VZ000363,2024-03,1.75,1617,4761,55
